CRN,Semester,Year,A_plus,A_stan,A_minus,B_plus,B_stan,B_minus,C_plus,C_stan,C_minus,D_plus,D_stan,D_minus,F_stan,CourseNum,DepartmentCode,CourseName,Instructor,Sched_Type,Avg_Grade
35929,Spring,2019,2,7,2,7,4,1,0,0,0,0,0,0,1,664,LAW,Employment Discrimination,"Thomas, Suja A",LCD,3.39
35920,Spring,2019,0,9,9,19,13,2,0,0,0,0,0,0,0,670,LAW,Elder Law,"Kaplan, Richard L",LCD,3.4
35980,Spring,2019,1,13,10,20,14,4,2,2,0,0,0,0,0,680,LAW,Professional Responsibility,"Kordik, Ellen R",LCD,3.34
35968,Spring,2019,1,5,10,15,5,3,1,0,0,0,0,0,0,682,LAW,Evidence,"Ross, Jacqueline E",LCD,3.4
45021,Spring,2019,0,0,11,5,4,0,0,0,0,0,0,0,1,685,LAW,Dispute Resolution,"Leroy, Michael H",LEC,3.29
68046,Spring,2019,0,2,7,7,5,0,0,0,0,0,0,0,0,792,LAW,Race & Policing,"Bilz, Kenworthey",LCD,3.43
65954,Spring,2019,1,7,5,5,9,3,0,0,0,0,0,0,0,792,LAW,Immigration Law,"Anaya, Lauren A",LAB,3.4
57756,Spring,2019,0,6,7,10,12,0,0,0,0,0,0,0,0,792,LAW,Advanced Legal Research,"Healey, Paul D",CNF,3.4
51639,Spring,2019,1,5,11,19,5,4,0,0,0,0,0,0,0,794,LAW,Mergers & Acquisitions,"Aviram, Amitai",LCD,3.41
51811,Spring,2019,1,2,8,12,4,2,0,0,0,0,0,0,0,794,LAW,Mergers & Acquisitions,"Aviram, Amitai",LCD,3.4
47042,Spring,2019,0,3,5,7,5,0,0,1,0,0,0,0,0,795,LAW,International Criminal Law,"Keenan, Patrick J",LCD,3.36
53034,Spring,2019,0,5,2,4,4,0,3,1,1,1,0,0,7,100,LER,Introduction to Labor Studies,"Stewart, Beverly L",ONL,2.31
53088,Spring,2019,0,6,4,3,4,1,1,1,1,0,1,0,2,100,LER,Introduction to Labor Studies,"Arnold, Dexter P",ONL,2.93
53090,Spring,2019,0,2,1,2,1,1,2,0,0,0,2,1,9,100,LER,Introduction to Labor Studies,"Cohen, Margaret L",ONL,1.49
53091,Spring,2019,1,7,1,1,2,2,0,3,0,0,0,0,8,100,LER,Introduction to Labor Studies,"Franklin, Stephen",ONL,2.25
53036,Spring,2019,0,3,2,3,5,3,1,4,3,0,0,1,3,110,LER,Labor and Social Movements,"Saute, Robert",ONL,2.44
53439,Spring,2019,1,3,1,0,1,2,1,2,2,0,2,0,7,120,LER,Contemporary Labor Problems,"King, Judith L",ONL,1.8
52774,Spring,2019,1,35,15,3,1,0,0,0,0,0,0,0,0,542,LER,Collective Bargaining,"Lamare, James R",LCD,3.86
52770,Spring,2019,1,13,5,4,0,0,0,1,0,0,0,0,0,565,LER,HR Management and Strategy,"Won, Shinjae",LCD,3.74
53177,Spring,2019,1,25,3,1,0,1,0,0,0,0,0,0,0,567,LER,Negotiation in HR Decisions,"Cardador, Maria T",LCD,3.9
53171,Spring,2019,0,6,4,7,15,2,0,0,0,0,0,0,0,568,LER,Firm Performance and HR,"Weaver, Andrew",LCD,3.3
53173,Spring,2019,0,31,6,1,1,0,0,0,1,0,0,0,0,569,LER,Power & Influence in HRM,"Benton, Richard",LCD,3.85
65580,Spring,2019,2,13,15,5,1,0,0,0,0,0,0,0,0,590,LER,Compar Employ Relations System,"Mun, Eunmi",LCD,3.74
65508,Spring,2019,0,7,12,11,0,0,0,0,0,0,0,0,0,590,LER,Corporate Social Respon,"Jung, Ji Wook",LCD,3.62
53179,Spring,2019,1,36,1,1,0,0,0,0,0,0,0,0,0,590,LER,Gov't Reg & Employment Law,"Leroy, Michael H",LCD,3.97
69202,Spring,2019,2,16,12,9,2,5,2,0,0,0,0,0,0,590,LER,Economics Gender & Workforce,"Weinstein, Russell M",LCD,3.54
63831,Spring,2019,0,10,9,1,2,1,0,0,0,0,0,0,0,590,LER,"Emp Stress, Well-Being & Saf","Park, YoungAh",LCD,3.7
65509,Spring,2019,0,13,6,0,3,0,0,0,0,0,0,0,0,590,LER,Gender Issues in Workplace,"Park, YoungAh",LCD,3.77
67685,Spring,2019,1,28,14,2,1,1,2,0,0,0,0,0,0,590,LER,Game Theory & HR Strategy,"Lamare, James R",LCD,3.76
69267,Spring,2019,17,4,0,2,0,0,0,0,0,0,0,0,0,590,LER,"Infl, Chng & Politics in Org","Schultz, James M",ONL,3.94
69236,Spring,2019,1,17,8,0,2,1,0,0,0,0,0,0,0,590,LER,Negotiation Prin in HR Context,"Cardador, Maria T",ONL,3.79
69204,Spring,2019,20,12,5,2,0,0,0,0,0,0,0,0,0,590,LER,Talent Management,"Ramsey, Kimberly J",LCD,3.92
58984,Spring,2019,0,17,4,1,1,0,0,0,0,0,0,0,0,590,LER,"Work, Family and Orgnizations","Kramer, Amit",LCD,3.87
53172,Spring,2019,0,14,6,1,0,1,0,0,0,0,0,0,0,591,LER,Employment Relations Systems,"Cardador, Maria T",LCD,3.82
53174,Spring,2019,7,10,2,1,2,0,0,1,0,0,0,0,0,593,LER,Quantitative Methods in LER,"Liu, Yihao",LCD,3.77
69234,Spring,2019,1,14,6,4,2,0,0,0,0,0,0,0,0,595,LER,Managing Diversity Globally,"Kramer, Amit",ONL,3.75
36373,Spring,2019,13,19,16,10,6,7,2,2,0,1,1,0,1,100,LING,Intro to Language Science,"Green, Jeffrey J",LEC,3.43
49302,Spring,2019,13,20,5,4,15,3,3,3,0,0,1,0,3,111,LING,Language in Globalization,"Greenfield, Anita K",LCD,3.3
43632,Spring,2019,12,6,2,3,2,2,1,1,0,0,0,0,0,210,LING,Language History,"Zhang, Jennifer",LEC,3.62
36397,Spring,2019,7,9,3,2,3,1,1,3,3,1,2,0,0,225,LING,"Language, Mind, and Brain","Tsiola, Anna",LEC,3.14
46616,Spring,2019,6,6,8,2,1,2,0,1,0,0,0,0,2,270,LING,"Language, Technology & Society","Adams, Chase M",LEC,3.37
36378,Spring,2019,7,2,3,2,1,0,3,1,1,3,2,1,8,301,LING,Elements of Syntax,"Green, Jeffrey J",LCD,2.18
44439,Spring,2019,2,6,1,5,7,1,0,5,0,2,6,0,0,302,LING,Elements of Phonology,"Shosted, Ryan K",LCD,2.7
63365,Spring,2019,0,8,5,5,3,5,3,2,3,2,0,0,1,307,LING,Elmnts Semantics & Pragmatics,"Lasersohn, Peter N",LCD,2.92
40130,Spring,2019,21,17,7,7,1,0,0,1,0,0,1,0,3,406,LING,Intro to Computational Ling,"Girju, Corina R",LCD,3.59
62082,Spring,2019,6,11,4,4,4,1,0,1,0,0,1,0,0,490,LING,Special Topics in Linguistics,"Schwartz, Lane O",LCD,3.55
36897,Spring,2019,3,11,5,2,2,1,0,2,0,0,0,0,0,100,LLS,Intro Latina/Latino Studies,"Mora, Juan I",DIS,3.6
36898,Spring,2019,0,2,6,4,6,5,0,0,0,1,0,0,0,100,LLS,Intro Latina/Latino Studies,"Cardenas Gonzal, Nancy D",DIS,3.17
36899,Spring,2019,0,4,3,3,5,3,1,3,0,1,0,0,0,100,LLS,Intro Latina/Latino Studies,"Mora, Juan I",DIS,3.03
36900,Spring,2019,1,8,3,7,3,1,1,0,1,0,0,0,0,100,LLS,Intro Latina/Latino Studies,"Cardenas Gonzal, Nancy D",DIS,3.44
45403,Spring,2019,0,8,7,1,5,3,2,1,0,0,1,0,0,240,LLS,Latina/o Popular Culture,"Cacho, Lisa M",LCD,3.27
60382,Spring,2019,0,20,6,4,3,0,1,0,1,0,0,0,0,265,LLS,Politics of Hip Hop,"Coyoca, Wilfred D",LCD,3.67
43957,Spring,2019,15,2,2,2,0,2,0,0,1,1,0,0,0,279,LLS,Mexican-American History,"Peralta, Christine N",DIS,3.61
43958,Spring,2019,13,5,0,1,2,0,0,0,2,0,0,0,2,279,LLS,Mexican-American History,"Peralta, Christine N",DIS,3.39
69442,Spring,2019,0,5,6,5,4,0,0,0,0,0,0,0,2,343,LLS,Criminalization and Punishment,"Cacho, Lisa M",LCD,3.21
63465,Spring,2019,5,14,6,3,2,0,0,0,0,0,0,0,0,100,MACS,Intro to Popular TV & Movies,"Gao, Yiran",DIS,3.8
63466,Spring,2019,0,12,7,4,2,2,2,2,1,0,0,0,0,100,MACS,Intro to Popular TV & Movies,"Heuman, Joshua M",DIS,3.4
63467,Spring,2019,9,9,1,4,5,0,0,0,1,0,0,0,1,100,MACS,Intro to Popular TV & Movies,"Gu, Jingyi",DIS,3.52
63471,Spring,2019,4,5,6,1,6,0,0,1,0,0,0,0,0,100,MACS,Intro to Popular TV & Movies,"Helmke, William H",DIS,3.54
63472,Spring,2019,5,5,5,5,1,4,0,0,0,0,0,0,0,100,MACS,Intro to Popular TV & Movies,"Pyo, Yeah In",DIS,3.55
63473,Spring,2019,9,5,5,1,4,3,0,3,0,0,0,1,1,100,MACS,Intro to Popular TV & Movies,"Lagos Lira, Claudia P",DIS,3.26
63836,Spring,2019,9,8,2,5,1,0,1,1,2,0,0,0,1,100,MACS,Intro to Popular TV & Movies,"Helmke, William H",DIS,3.42
63837,Spring,2019,12,14,5,1,1,0,0,0,0,0,0,0,0,100,MACS,Intro to Popular TV & Movies,"Mukhopadhyay, Anirban",DIS,3.9
63838,Spring,2019,8,8,5,5,2,1,0,0,0,0,0,0,0,100,MACS,Intro to Popular TV & Movies,"Mukhopadhyay, Anirban",DIS,3.71
67935,Spring,2019,4,7,7,4,3,0,0,2,0,1,0,0,1,100,MACS,Intro to Popular TV & Movies,"Carrillo Fuchs, David E",DIS,3.36
57016,Spring,2019,10,15,2,1,2,0,0,0,0,0,0,0,1,101,MACS,Intro to the Media,"Malo, Gabriel R",LCD,3.76
64654,Spring,2019,6,12,5,3,1,0,0,0,0,0,0,0,1,101,MACS,Intro to the Media,"Prieto Nanez, Fabian M",LCD,3.69
68482,Spring,2019,5,14,7,4,0,1,0,0,0,0,0,0,2,101,MACS,Intro to the Media,"Prieto Nanez, Fabian M",LCD,3.57
68483,Spring,2019,0,6,6,10,4,0,2,0,0,0,0,0,2,101,MACS,Intro to the Media,"Das, Susmita",LCD,3.2
57018,Spring,2019,0,17,6,0,4,0,0,0,1,0,0,0,0,101,MACS,Intro to the Media,"Leon-Boys, Diana",LCD,3.7
57019,Spring,2019,0,4,7,7,6,2,2,0,1,0,0,0,0,101,MACS,Intro to the Media,"Valkanova, Dora R",LCD,3.26
57020,Spring,2019,11,9,9,2,1,0,0,0,0,0,0,0,0,101,MACS,Intro to the Media,"McSwain, Megan",LCD,3.83
57021,Spring,2019,1,8,8,8,0,1,1,0,1,0,0,1,0,101,MACS,Intro to the Media,"Ahn, Sungyong",LCD,3.43
57022,Spring,2019,11,9,1,3,2,1,1,0,0,1,1,0,0,101,MACS,Intro to the Media,"Malo, Gabriel R",LCD,3.57
57024,Spring,2019,15,9,4,1,1,2,0,0,0,0,0,0,0,101,MACS,Intro to the Media,"McSwain, Megan",LCD,3.82
57025,Spring,2019,0,9,5,3,4,1,0,1,3,0,0,0,0,101,MACS,Intro to the Media,"Leon-Boys, Diana",LCD,3.31
63475,Spring,2019,0,6,4,5,6,1,2,3,0,0,0,2,0,101,MACS,Intro to the Media,"Das, Susmita",LCD,3.03
63477,Spring,2019,5,12,9,2,3,0,0,0,0,0,0,0,0,101,MACS,Intro to the Media,"Peng, Anqi",LCD,3.76
68838,Spring,2019,21,3,0,2,0,0,0,0,0,0,1,0,0,101,MACS,Intro to the Media,"Robinson, Jessica L",LCD,3.84
68839,Spring,2019,22,2,0,1,1,0,0,0,0,0,0,0,0,101,MACS,Intro to the Media,"Robinson, Jessica L",LCD,3.94
68883,Spring,2019,5,9,8,0,1,0,1,0,0,0,1,0,0,101,MACS,Intro to the Media,"Peng, Anqi",LCD,3.67
68884,Spring,2019,2,10,7,4,2,2,0,0,0,0,0,0,1,101,MACS,Intro to the Media,"Ahn, Sungyong",LCD,3.51
68731,Spring,2019,1,5,11,12,5,6,0,0,0,0,1,0,2,203,MACS,Contemporary Movies,"Oyallon-Koloski, Jenny",LCD,3.17
64404,Spring,2019,0,18,3,0,1,0,0,1,0,0,0,0,0,224,MACS,Sportsmedia Technology Culture,"Lewis, Jonothan B",LCD,3.83
57071,Spring,2019,0,3,4,3,6,3,1,1,2,0,0,0,1,262,MACS,Survey of World Cinema II,"Long, Derek R",LEC,2.93
57030,Spring,2019,0,10,12,10,3,0,0,0,0,0,0,0,0,264,MACS,Creative and Info Economies,"Heuman, Joshua M",LCD,3.61
57032,Spring,2019,0,2,6,5,2,10,3,1,1,0,0,0,0,320,MACS,Popular Culture,"Hay, James W",LCD,3
67751,Spring,2019,6,9,3,4,0,3,0,0,0,0,0,0,0,323,MACS,Video and Audio Postproduction,"Font Bas, Victor",LBD,3.69
57049,Spring,2019,1,17,5,1,1,1,3,2,0,0,0,0,2,326,MACS,"New Media, Culture & Society","Ruehlicke, Andrea",LCD,3.34
57061,Spring,2019,3,2,6,1,6,5,0,0,0,0,0,0,0,351,MACS,Social Aspects of Media,"Li, Ke",LCD,3.33
57063,Spring,2019,1,9,2,8,6,1,4,4,7,4,3,0,3,356,MACS,Sex & Gender in Popular Media,"Valdivia, Angharad N",LCD,2.54
63700,Spring,2019,0,10,8,2,0,0,0,0,0,0,0,0,2,496,MACS,American Movies of the 1980's,"Turnock, Julie",LCD,3.46
37825,Spring,2019,2,21,0,1,11,1,0,1,0,0,0,0,0,103,MATH,Theory of Arithmetic,"Hoffmeister, April M",LEC,3.59
69217,Spring,2019,1,4,4,2,6,2,1,1,3,3,3,2,12,112,MATH,Algebra,"Reddy, Alison",LEC,1.87
46408,Spring,2019,5,20,6,2,33,4,3,32,2,1,14,1,6,115,MATH,Preparation for Calculus,"Hoffmeister, April M",LEC,2.55
37513,Spring,2019,4,12,2,6,2,0,0,0,0,0,0,0,0,117,MATH,Elementary Mathematics,"Hoffmeister, April M",LCD,3.74
37553,Spring,2019,0,1,2,1,2,6,2,2,1,4,0,1,0,124,MATH,Finite Mathematics,"Ellis, Matthew R",LCD,2.41
37556,Spring,2019,0,3,5,4,3,2,1,1,1,2,1,1,1,124,MATH,Finite Mathematics,"Kim, Heejoung",LCD,2.73
56031,Spring,2019,0,3,1,2,1,1,3,1,3,1,0,3,3,124,MATH,Finite Mathematics,"Kim, Heejoung",LCD,2.06
46843,Spring,2019,6,4,8,2,0,2,2,0,1,1,0,0,3,181,MATH,A Mathematical World,"Johnson, Rebecca L",LCD,3.07
53557,Spring,2019,0,23,0,0,0,0,0,0,0,0,0,0,1,199,MATH,Undergraduate Open Seminar,"Linz, William B",DIS,3.83
37828,Spring,2019,2,15,1,1,7,4,0,0,0,0,0,0,0,213,MATH,Basic Discrete Mathematics,"Walsberg, Erik D",LCD,3.56
69661,Spring,2019,4,13,2,3,8,1,1,0,0,0,0,1,1,213,MATH,Basic Discrete Mathematics,"Tang, Shiang",LCD,3.38
37829,Spring,2019,4,13,6,2,4,1,0,4,0,0,0,0,1,213,MATH,Basic Discrete Mathematics,"Tang, Shiang",LCD,3.41
58600,Spring,2019,11,21,2,7,25,15,8,30,12,12,23,5,47,220,MATH,Calculus,"Murphy, Robert F",LEC,1.9
37538,Spring,2019,5,26,13,5,20,14,13,34,15,5,19,4,35,220,MATH,Calculus,"Murphy, Robert F",LEC,2.1
63373,Spring,2019,1,14,7,15,9,5,4,7,7,3,3,0,3,220,MATH,Calculus,"Rapti, Zoi",LEC,2.79
37833,Spring,2019,14,31,49,30,36,26,9,14,3,4,2,4,7,225,MATH,Introductory Matrix Theory,"La Nave, Gabriele",LCD,3.06
37841,Spring,2019,8,21,24,30,21,21,8,8,3,1,2,1,4,225,MATH,Introductory Matrix Theory,"La Nave, Gabriele",LCD,3.07
46026,Spring,2019,28,25,13,31,36,27,30,31,18,10,5,4,5,231,MATH,Calculus II,"Zharnitsky, Vadim",LEC,2.76
46038,Spring,2019,26,36,12,23,37,31,14,29,20,7,14,8,5,231,MATH,Calculus II,"Zharnitsky, Vadim",LEC,2.73
46046,Spring,2019,15,35,14,22,36,19,19,14,18,10,6,8,2,231,MATH,Calculus II,"Guzman, Rosemary K",LEC,2.8
51775,Spring,2019,12,35,15,19,27,22,12,22,13,4,9,3,4,231,MATH,Calculus II,"Guzman, Rosemary K",LEC,2.82
37792,Spring,2019,5,10,22,30,24,18,22,5,18,8,5,5,10,234,MATH,Calculus for Business I,"Ahmed, Iftikhar",LEC,2.59
37793,Spring,2019,3,15,19,34,34,22,24,16,22,18,8,5,10,234,MATH,Calculus for Business I,"Ahmed, Iftikhar",LEC,2.5
54395,Spring,2019,2,13,23,31,36,24,19,15,23,11,9,6,6,234,MATH,Calculus for Business I,"Ahmed, Iftikhar",LEC,2.57
46060,Spring,2019,10,31,20,30,42,22,20,27,8,7,9,1,10,241,MATH,Calculus III,"Leininger, Christopher J",LEC,2.76
46067,Spring,2019,10,28,18,21,26,24,25,26,16,4,10,2,6,241,MATH,Calculus III,"Cliff, Emily R",LEC,2.7
55921,Spring,2019,7,25,16,26,47,24,20,17,11,10,5,4,15,241,MATH,Calculus III,"Tolman, Susan",LEC,2.64
46074,Spring,2019,10,19,12,16,37,25,23,24,11,7,8,4,8,241,MATH,Calculus III,"Tolman, Susan",LEC,2.6
47216,Spring,2019,0,6,6,8,3,0,0,1,0,0,0,0,2,241,MATH,Calculus III,"Chuang, Jer-Chin",LCD,3.22
48595,Spring,2019,24,15,15,22,16,9,6,15,7,6,3,2,10,285,MATH,Intro Differential Equations,"Chuang, Jer-Chin",LCD,2.83
48596,Spring,2019,32,23,22,19,16,18,9,8,5,6,1,4,6,285,MATH,Intro Differential Equations,"Chuang, Jer-Chin",LCD,3.06
58012,Spring,2019,38,28,17,16,27,10,7,9,6,0,3,3,6,285,MATH,Intro Differential Equations,"Motakis, Pavlos",LCD,3.16
48599,Spring,2019,33,23,16,14,20,13,13,16,5,7,3,3,3,285,MATH,Intro Differential Equations,"Motakis, Pavlos",LCD,3.01
60851,Spring,2019,13,50,0,9,9,5,5,4,1,2,1,0,4,286,MATH,Intro to Differential Eq Plus,"Manfroi, Aldo J",LCD,3.37
58598,Spring,2019,10,61,1,18,20,7,10,12,2,0,8,1,7,286,MATH,Intro to Differential Eq Plus,"Manfroi, Aldo J",LCD,3.09
64976,Spring,2019,1,9,5,3,2,2,1,1,0,0,1,1,0,347,MATH,Fundamental Mathematics,"Ahlgren, Scott D",LCD,3.3
37895,Spring,2019,4,2,3,3,0,0,3,5,1,2,0,1,3,347,MATH,Fundamental Mathematics,"Dor On, Adam",LCD,2.48
64461,Spring,2019,0,4,1,3,5,1,2,5,1,1,0,0,3,347,MATH,Fundamental Mathematics,"Dor On, Adam",LCD,2.5
37896,Spring,2019,3,3,3,3,3,5,2,4,1,1,0,0,1,347,MATH,Fundamental Mathematics,"Petrickova, Sarka",LCD,2.86
37898,Spring,2019,4,4,2,4,4,4,2,2,3,0,1,0,0,347,MATH,Fundamental Mathematics,"Petrickova, Sarka",LCD,3
37897,Spring,2019,3,3,4,5,2,2,1,3,0,1,1,0,0,347,MATH,Fundamental Mathematics,"Heleodoro, Aron A",LCD,3.09
37929,Spring,2019,2,3,3,4,8,2,2,4,0,0,0,0,2,402,MATH,Non Euclidean Geometry,"Culver, Dominic L",LCD,2.88
37932,Spring,2019,6,6,3,6,2,1,0,0,0,1,0,0,0,403,MATH,Euclidean Geometry,"Mineyev, Igor",LCD,3.57
37940,Spring,2019,3,7,5,8,3,1,5,1,1,0,0,0,0,412,MATH,Graph Theory,"Petrickova, Sarka",LCD,3.32
37943,Spring,2019,8,4,3,4,3,5,5,1,2,3,1,1,1,413,MATH,Intro to Combinatorics,"Yong, Alexander N",LCD,2.86
60748,Spring,2019,3,11,4,9,4,0,4,3,4,1,0,0,0,413,MATH,Intro to Combinatorics,"Yong, Alexander N",LCD,3.16
60540,Spring,2019,10,30,24,19,29,12,14,8,11,9,4,4,3,415,MATH,Applied Linear Algebra,"Skabelund, Dane C",LEC,2.92
61542,Spring,2019,7,28,31,19,25,18,17,24,13,9,8,0,2,415,MATH,Applied Linear Algebra,"Hieronymi, Philipp C",LEC,2.83
64940,Spring,2019,6,33,20,30,31,26,23,17,4,6,15,0,2,415,MATH,Applied Linear Algebra,"Skabelund, Dane C",LEC,2.86
61545,Spring,2019,9,34,20,28,31,22,13,13,14,4,9,2,3,415,MATH,Applied Linear Algebra,"Skabelund, Dane C",LEC,2.9
68240,Spring,2019,3,2,3,5,3,0,0,3,0,0,1,0,1,415,MATH,Applied Linear Algebra,"Haboush, William J",LEC,3.03
54412,Spring,2019,4,6,0,6,2,0,0,3,0,0,1,0,2,416,MATH,Abstract Linear Algebra,"Albin, Pierre",LCD,3.04
54410,Spring,2019,2,4,6,5,2,4,1,0,1,0,0,1,0,416,MATH,Abstract Linear Algebra,"Lerman, Eugene M",LCD,3.23
57719,Spring,2019,9,6,0,7,0,0,0,2,0,0,0,0,1,416,MATH,Abstract Linear Algebra,"Albin, Pierre",LCD,3.49
49998,Spring,2019,4,3,3,4,2,2,1,0,0,0,1,0,1,416,MATH,Abstract Linear Algebra,"Duursma, Iwan M",LCD,3.19
48281,Spring,2019,3,4,3,5,0,4,3,2,0,0,0,0,1,416,MATH,Abstract Linear Algebra,"Dey, Partha S",LCD,3.09
48283,Spring,2019,2,2,4,0,5,3,0,1,3,0,1,0,1,416,MATH,Abstract Linear Algebra,"Dodd, Christopher S",LCD,2.8
37997,Spring,2019,1,8,2,2,7,4,1,0,0,0,0,0,0,417,MATH,Intro to Abstract Algebra,"Reznick, Bruce A",LCD,3.36
37994,Spring,2019,0,7,5,3,2,4,2,1,0,0,0,0,0,417,MATH,Intro to Abstract Algebra,"Walton, Chelsea M",LCD,3.32
38000,Spring,2019,2,2,2,3,6,3,0,1,2,1,0,3,2,417,MATH,Intro to Abstract Algebra,"Walton, Chelsea M",LCD,2.52
57915,Spring,2019,6,8,11,6,4,4,1,1,0,2,1,1,0,441,MATH,Differential Equations,"Laugesen, Richard S",LCD,3.28
61553,Spring,2019,4,3,6,8,3,3,6,2,3,2,1,0,0,441,MATH,Differential Equations,"Laugesen, Richard S",LCD,2.93
54416,Spring,2019,7,4,3,3,0,2,2,2,2,0,1,0,2,441,MATH,Differential Equations,"Tzirakis, Nikolaos",LCD,2.98
39478,Spring,2019,1,4,3,4,3,1,5,1,1,2,0,0,2,441,MATH,Differential Equations,"Berndt, Bruce C",LCD,2.76
57722,Spring,2019,5,7,1,0,1,3,1,3,1,0,0,2,3,442,MATH,Intro Partial Diff Equations,"Dyachenko, Sergey A",LCD,2.74
38018,Spring,2019,5,4,3,2,4,3,1,2,0,1,2,2,3,442,MATH,Intro Partial Diff Equations,"Dyachenko, Sergey A",LCD,2.65
64382,Spring,2019,8,4,1,4,4,0,1,2,0,0,0,0,0,444,MATH,Elementary Real Analysis,"Oikhberg, Timur",LCD,3.47
38024,Spring,2019,2,2,3,4,1,1,1,6,1,1,0,0,1,444,MATH,Elementary Real Analysis,"Oikhberg, Timur",LCD,2.77
38021,Spring,2019,3,10,4,3,3,3,0,0,0,0,0,0,0,444,MATH,Elementary Real Analysis,"Hinkkanen, Aimo H",LCD,3.61
58909,Spring,2019,0,7,1,3,2,4,0,2,1,0,1,0,1,444,MATH,Elementary Real Analysis,"Leisman, Katelyn J",LCD,2.96
38027,Spring,2019,8,3,5,0,6,3,1,0,4,0,1,1,1,446,MATH,Applied Complex Variables,"Nikolaev, Igor G",LCD,3
58520,Spring,2019,8,1,8,4,4,4,0,2,2,0,1,0,0,446,MATH,Applied Complex Variables,"Nikolaev, Igor G",LCD,3.23
38037,Spring,2019,4,5,7,1,2,0,1,3,0,0,0,1,0,453,MATH,Elementary Theory of Numbers,"Baluyot, Siegfred Alan C",LCD,3.33
38042,Spring,2019,4,9,2,1,2,0,2,3,1,3,0,0,0,453,MATH,Elementary Theory of Numbers,"Baluyot, Siegfred Alan C",LCD,3.15
38050,Spring,2019,3,7,6,4,5,2,0,6,2,0,0,0,1,461,MATH,Probability Theory,"Kirkpatrick, Kay L",LCD,3.08
38063,Spring,2019,3,7,6,5,4,0,5,5,2,0,2,0,1,461,MATH,Probability Theory,"Kirkpatrick, Kay L",LCD,2.94
64977,Spring,2019,0,8,6,4,4,2,2,1,0,0,0,0,1,482,MATH,Linear Programming,"Lavrov, Mikhail P",LCD,3.28
38092,Spring,2019,0,10,8,4,7,1,1,2,0,0,0,0,0,484,MATH,Nonlinear Programming,"Lavrov, Mikhail P",LCD,3.41
47123,Spring,2019,4,6,3,4,2,2,0,1,2,1,1,0,0,490,MATH,Computational Math,"Hirani, Anil N",LCD,3.21
38170,Spring,2019,2,3,4,3,6,4,0,0,0,0,0,0,0,540,MATH,Real Analysis,"Erdogan, Mehmet B",LCD,3.33
38368,Spring,2019,3,30,0,7,8,0,0,2,0,0,0,0,0,503,MBA,Finance I,"Almeida, Heitor",LCD,3.67
47678,Spring,2019,4,31,14,0,1,0,0,0,0,0,0,0,0,503,MBA,Data Analytics II,"Subramanyam, Ramanath",LCD,3.89
38371,Spring,2019,9,15,9,7,10,0,0,0,0,0,0,0,0,503,MBA,Organization Theory & Design,"Kraatz, Matthew S",LCD,3.65
52975,Spring,2019,4,17,16,9,4,0,0,0,0,0,0,0,0,503,MBA,Strategy,"Somaya, Deepak",LCD,3.69
38379,Spring,2019,3,25,0,12,9,0,0,1,0,0,0,0,0,504,MBA,Finance II,"Almeida, Heitor",LCD,3.62
38375,Spring,2019,9,7,7,9,9,1,2,5,0,0,0,0,0,504,MBA,Accountancy II,"Augusto Sampaio, Gerlando",LCD,3.35
47101,Spring,2019,2,26,11,7,4,0,0,0,1,0,0,0,0,504,MBA,Ethical Leadership,"Fricke, Michael R",LCD,3.71
47102,Spring,2019,2,5,4,5,12,12,1,7,2,0,0,0,0,504,MBA,Global Strategy,"Bucheli, Marcelo",LCD,2.94
38678,Spring,2019,28,31,34,32,32,25,11,22,8,9,6,4,6,100,MCB,Introductory Microbiology,"Chapman, Kenneth",LEC,2.96
38680,Spring,2019,1,9,1,3,4,1,1,1,1,0,1,0,0,101,MCB,Intro Microbiology Laboratory,"Chapman, Kenneth",LAB,3.28
38681,Spring,2019,1,10,5,4,0,0,4,0,0,0,0,0,0,101,MCB,Intro Microbiology Laboratory,"Chapman, Kenneth",LAB,3.54
38682,Spring,2019,2,10,2,4,4,1,0,1,0,0,0,0,0,101,MCB,Intro Microbiology Laboratory,"Chapman, Kenneth",LAB,3.56
38683,Spring,2019,0,7,2,0,10,1,0,1,2,0,1,0,0,101,MCB,Intro Microbiology Laboratory,"Chapman, Kenneth",LAB,3.1
44740,Spring,2019,0,3,3,3,5,3,1,2,1,0,1,0,0,101,MCB,Intro Microbiology Laboratory,"Chapman, Kenneth",LAB,2.96
46836,Spring,2019,4,9,1,2,2,1,1,1,0,0,2,0,0,101,MCB,Intro Microbiology Laboratory,"Chapman, Kenneth",LAB,3.36
58981,Spring,2019,1,9,3,1,6,2,1,1,0,0,0,0,0,101,MCB,Intro Microbiology Laboratory,"Chapman, Kenneth",LAB,3.42
40505,Spring,2019,1,5,5,3,2,0,1,3,2,1,0,0,1,150,MCB,Molec & Cellular Basis of Life,"Reedy, Melissa M",DIS,2.97
41803,Spring,2019,0,2,1,0,2,5,4,2,1,2,1,0,1,150,MCB,Molec & Cellular Basis of Life,"Reedy, Melissa M",DIS,2.37
38402,Spring,2019,2,6,3,1,3,2,1,1,2,2,0,0,0,150,MCB,Molec & Cellular Basis of Life,"Reedy, Melissa M",DIS,3.09
38404,Spring,2019,4,4,7,3,2,1,0,1,1,1,0,0,0,150,MCB,Molec & Cellular Basis of Life,"Reedy, Melissa M",DIS,3.39
